"","ensembl_gene_id","hgnc_symbol"
"26537","ENSG00000135046","ANXA1"
"26538","ENSG00000135047","CTSL"
"26539","ENSG00000135048","CEMIP2"
"26540","ENSG00000135049","AGTPBP1"
"26541","ENSG00000135052","GOLM1"
"26542","ENSG00000135063","FAM189A2"
"26543","ENSG00000135069","PSAT1"
"26544","ENSG00000135070","ISCA1"
"26545","ENSG00000135362","PRR5L"
"26546","ENSG00000135363","LMO2"
"26547","ENSG00000135372","NAT10"
"26548","ENSG00000135373","EHF"
"26549","ENSG00000135374","ELF5"
"26550","ENSG00000135378","PRRG4"
"26551","ENSG00000135387","CAPRIN1"
"26552","ENSG00000136783","NIPSNAP3A"
"26553","ENSG00000136802","LRRC8A"
"26554","ENSG00000136807","CDK9"
"26555","ENSG00000136810","TXN"
"26556","ENSG00000136811","ODF2"
"26557","ENSG00000136813","ECPAS"
"26558","ENSG00000136816","TOR1B"
"26559","ENSG00000136819","C9orf78"
"26560","ENSG00000136824","SMC2"
"26561","ENSG00000136826","KLF4"
"26562","ENSG00000136827","TOR1A"
"26563","ENSG00000136828","RALGPS1"
"26564","ENSG00000136830","NIBAN2"
"26565","ENSG00000136834","OR1J1"
"26566","ENSG00000136839","OR13C9"
"26567","ENSG00000136840","ST6GALNAC4"
"26568","ENSG00000136842","TMOD1"
"26569","ENSG00000136848","DAB2IP"
"26570","ENSG00000136854","STXBP1"
"26571","ENSG00000136856","SLC2A8"
"26572","ENSG00000136859","ANGPTL2"
"26573","ENSG00000136861","CDK5RAP2"
"26574","ENSG00000136866","ZFP37"
"26575","ENSG00000136867","SLC31A2"
"26576","ENSG00000136868","SLC31A1"
"26577","ENSG00000136869","TLR4"
"26578","ENSG00000136870","ZNF189"
"26579","ENSG00000136872","ALDOB"
"26580","ENSG00000136874","STX17"
"26581","ENSG00000136875","PRPF4"
"26582","ENSG00000136877","FPGS"
"26583","ENSG00000136878","USP20"
"26584","ENSG00000136881","BAAT"
"26585","ENSG00000136883","KIF12"
"26586","ENSG00000136888","ATP6V1G1"
"26587","ENSG00000136891","TEX10"
"26588","ENSG00000136895","GARNL3"
"26589","ENSG00000136897","MRPL50"
"26590","ENSG00000136908","DPM2"
"26591","ENSG00000136918","WDR38"
"26592","ENSG00000136925","TSTD2"
"26593","ENSG00000136928","GABBR2"
"26594","ENSG00000136929","HEMGN"
"26595","ENSG00000136930","PSMB7"
"26596","ENSG00000136931","NR5A1"
"26597","ENSG00000136932","TRMO"
"26598","ENSG00000136933","RABEPK"
"26599","ENSG00000136935","GOLGA1"
"26600","ENSG00000136936","XPA"
"26601","ENSG00000136937","NCBP1"
"26602","ENSG00000136938","ANP32B"
"26603","ENSG00000136939","OR1L4"
"26604","ENSG00000136940","PDCL"
"26605","ENSG00000136942","RPL35"
"26606","ENSG00000136943","CTSV"
"26607","ENSG00000136944","LMX1B"
"26608","ENSG00000136950","ARPC5L"
"26609","ENSG00000136960","ENPP2"
"26610","ENSG00000136982","DSCC1"
"26611","ENSG00000136986","DERL1"
"26612","ENSG00000136997","MYC"
"26613","ENSG00000136999","CCN3"
"26614","ENSG00000137033","IL33"
"26615","ENSG00000137038","DMAC1"
"26616","ENSG00000137040","RANBP6"
"26617","ENSG00000137054","POLR1E"
"26618","ENSG00000137055","PLAA"
"26619","ENSG00000137070","IL11RA"
"26620","ENSG00000137073","UBAP2"
"26621","ENSG00000137074","APTX"
"26622","ENSG00000137075","RNF38"
"26623","ENSG00000137076","TLN1"
"26624","ENSG00000137077","CCL21"
"26625","ENSG00000137078","SIT1"
"26626","ENSG00000137080","IFNA21"
"26627","ENSG00000137090","DMRT1"
"26628","ENSG00000137094","DNAJB5"
"26629","ENSG00000137098","SPAG8"
"26630","ENSG00000137100","DCTN3"
"26631","ENSG00000137101","CD72"
"26632","ENSG00000137103","TMEM8B"
"26633","ENSG00000137106","GRHPR"
"26634","ENSG00000137124","ALDH1B1"
"26635","ENSG00000137133","HINT2"
"26636","ENSG00000137135","ARHGEF39"
"26637","ENSG00000137142","IGFBPL1"
"26638","ENSG00000137145","DENND4C"
"26639","ENSG00000137154","RPS6"
"26640","ENSG00000137558","PI15"
"26641","ENSG00000137561","TTPA"
"26642","ENSG00000137563","GGH"
"26643","ENSG00000137571","SLCO5A1"
"26644","ENSG00000137573","SULF1"
"26645","ENSG00000137575","SDCBP"
"26646","ENSG00000138835","RGS3"
"26647","ENSG00000140396","NCOA2"
"26648","ENSG00000142082","SIRT3"
"26649","ENSG00000142089","IFITM3"
"26650","ENSG00000142102","PGGHG"
"26651","ENSG00000147570","DNAJC5B"
"26652","ENSG00000147571","CRH"
"26653","ENSG00000147573","TRIM55"
"26654","ENSG00000147576","ADHFE1"
"26655","ENSG00000147586","MRPS28"
"26656","ENSG00000147588","PMP2"
"26657","ENSG00000147592","LACTB2"
"26658","ENSG00000147596","PRDM14"
"26659","ENSG00000147601","TERF1"
"26660","ENSG00000147604","RPL7"
"26661","ENSG00000147606","SLC26A7"
"26662","ENSG00000147613","PSKH2"
"26663","ENSG00000147614","ATP6V0D2"
"26664","ENSG00000147642","SYBU"
"26665","ENSG00000147647","DPYS"
"26666","ENSG00000147649","MTDH"
"26667","ENSG00000147650","LRP12"
"26668","ENSG00000147654","EBAG9"
"26669","ENSG00000147655","RSPO2"
"26670","ENSG00000147669","POLR2K"
"26671","ENSG00000147676","MAL2"
"26672","ENSG00000147677","EIF3H"
"26673","ENSG00000147679","UTP23"
"26674","ENSG00000147684","NDUFB9"
"26675","ENSG00000147687","TATDN1"
"26676","ENSG00000147689","FAM83A"
"26677","ENSG00000147697","GSDMC"
"26678","ENSG00000147724","FAM135B"
"26679","ENSG00000147789","ZNF7"
"26680","ENSG00000147799","ARHGAP39"
"26681","ENSG00000147804","SLC39A4"
"26682","ENSG00000147813","NAPRT"
"26683","ENSG00000147852","VLDLR"
"26684","ENSG00000147853","AK3"
"26685","ENSG00000147854","UHRF2"
"26686","ENSG00000147862","NFIB"
"26687","ENSG00000147869","CER1"
"26688","ENSG00000147872","PLIN2"
"26689","ENSG00000147873","IFNA5"
"26690","ENSG00000147874","HAUS6"
"26691","ENSG00000147883","CDKN2B"
"26692","ENSG00000147885","IFNA16"
"26693","ENSG00000147889","CDKN2A"
"26694","ENSG00000147894","C9orf72"
"26695","ENSG00000147896","IFNK"
"26696","ENSG00000147905","ZCCHC7"
"26697","ENSG00000147912","FBXO10"
"26698","ENSG00000147955","SIGMAR1"
"26699","ENSG00000147996","CBWD5"
"26700","ENSG00000148019","CEP78"
"26701","ENSG00000148053","NTRK2"
"26702","ENSG00000148057","IDNK"
"26703","ENSG00000148082","SHC3"
"26704","ENSG00000148090","AUH"
"26705","ENSG00000148110","MFSD14B"
"26706","ENSG00000148120","AOPEP"
"26707","ENSG00000148123","PLPPR1"
"26708","ENSG00000148136","OR13C4"
"26709","ENSG00000148143","ZNF462"
"26710","ENSG00000148153","INIP"
"26711","ENSG00000148154","UGCG"
"26712","ENSG00000148156","ACTL7B"
"26713","ENSG00000148158","SNX30"
"26714","ENSG00000148175","STOM"
"26715","ENSG00000148180","GSN"
"26716","ENSG00000148187","MRRF"
"26717","ENSG00000148200","NR6A1"
"26718","ENSG00000148204","CRB2"
"26719","ENSG00000148215","OR5C1"
"26720","ENSG00000148218","ALAD"
"26721","ENSG00000148219","ASTN2"
"26722","ENSG00000148225","WDR31"
"26723","ENSG00000148229","POLE3"
"26724","ENSG00000148248","SURF4"
"26725","ENSG00000148288","GBGT1"
"26726","ENSG00000148290","SURF1"
"26727","ENSG00000148291","SURF2"
"26728","ENSG00000148296","SURF6"
"26729","ENSG00000148297","MED22"
"26730","ENSG00000148300","REXO4"
"26731","ENSG00000148303","RPL7A"
"26732","ENSG00000148308","GTF3C5"
"26733","ENSG00000148331","ASB6"
"26734","ENSG00000148334","PTGES2"
"26735","ENSG00000148335","NTMT1"
"26736","ENSG00000148337","CIZ1"
"26737","ENSG00000148339","SLC25A25"
"26738","ENSG00000148341","SH3GLB2"
"26739","ENSG00000148343","MIGA2"
"26740","ENSG00000148344","PTGES"
"26741","ENSG00000148346","LCN2"
"26742","ENSG00000148356","LRSAM1"
"26743","ENSG00000148357","HMCN2"
"26744","ENSG00000148358","GPR107"
"26745","ENSG00000148362","PAXX"
"26746","ENSG00000148384","INPP5E"
"26747","ENSG00000148386","LCN9"
"26748","ENSG00000148396","SEC16A"
"26749","ENSG00000148399","DPH7"
"26750","ENSG00000148400","NOTCH1"
"26751","ENSG00000148408","CACNA1B"
"26752","ENSG00000148411","NACC2"
"26753","ENSG00000148925","BTBD10"
"26754","ENSG00000148926","ADM"
"26755","ENSG00000148935","GAS2"
"26756","ENSG00000148942","SLC5A12"
"26757","ENSG00000148943","LIN7C"
"26758","ENSG00000148950","IMMP1L"
"26759","ENSG00000148965","SAA4"
"26760","ENSG00000148985","PGAP2"
"26761","ENSG00000149043","SYT8"
"26762","ENSG00000149050","ZNF214"
"26763","ENSG00000149054","ZNF215"
"26764","ENSG00000149089","APIP"
"26765","ENSG00000149090","PAMR1"
"26766","ENSG00000149100","EIF3M"
"26767","ENSG00000151116","UEVLD"
"26768","ENSG00000151117","TMEM86A"
"26769","ENSG00000152219","ARL14EP"
"26770","ENSG00000152266","PTH"
"26771","ENSG00000152270","PDE3B"
"26772","ENSG00000153310","CYRIB"
"26773","ENSG00000153317","ASAP1"
"26774","ENSG00000153707","PTPRD"
"26775","ENSG00000153714","LURAP1L"
"26776","ENSG00000154188","ANGPT1"
"26777","ENSG00000154330","PGM5"
"26778","ENSG00000154529","CNTNAP3B"
"26779","ENSG00000154582","ELOC"
"26780","ENSG00000154589","LY96"
"26781","ENSG00000155087","ODF1"
"26782","ENSG00000155090","KLF10"
"26783","ENSG00000155096","AZIN1"
"26784","ENSG00000155097","ATP6V1C1"
"26785","ENSG00000155099","PIP4P2"
"26786","ENSG00000155100","OTUD6B"
"26787","ENSG00000155158","TTC39B"
"26788","ENSG00000155621","C9orf85"
"26789","ENSG00000155792","DEPTOR"
"26790","ENSG00000155827","RNF20"
"26791","ENSG00000155833","CYLC2"
"26792","ENSG00000155875","SAXO1"
"26793","ENSG00000155876","RRAGA"
"26794","ENSG00000155886","SLC24A2"
"26795","ENSG00000155897","ADCY8"
"26796","ENSG00000155926","SLA"
"26797","ENSG00000156017","CARNMT1"
"26798","ENSG00000156049","GNA14"
"26799","ENSG00000156052","GNAQ"
"26800","ENSG00000156103","MMP16"
"26801","ENSG00000156162","DPY19L4"
"26802","ENSG00000156170","NDUFAF6"
"26803","ENSG00000156172","C8orf37"
"26804","ENSG00000156345","CDK20"
"26805","ENSG00000156466","GDF6"
"26806","ENSG00000156467","UQCRB"
"26807","ENSG00000156469","MTERF3"
"26808","ENSG00000156471","PTDSS1"
"26809","ENSG00000156482","RPL30"
"26810","ENSG00000156486","KCNS2"
"26811","ENSG00000156509","FBXO43"
"26812","ENSG00000156755","IGKV1OR-2"
"26813","ENSG00000156787","TBC1D31"
"26814","ENSG00000156795","NTAQ1"
"26815","ENSG00000156802","ATAD2"
"26816","ENSG00000156804","FBXO32"
"26817","ENSG00000156831","NSMCE2"
"26818","ENSG00000157303","SUSD3"
"26819","ENSG00000157653","C9orf43"
"26820","ENSG00000157654","PALM2AKAP2"
"26821","ENSG00000157657","ZNF618"
"26822","ENSG00000157693","TMEM268"
"26823","ENSG00000158042","MRPL17"
"26824","ENSG00000158077","NLRP14"
"26825","ENSG00000158079","PTPDC1"
"26826","ENSG00000158106","RHPN1"
"26827","ENSG00000158122","PRXL2C"
"26828","ENSG00000158169","FANCC"
"26829","ENSG00000159069","FBXW5"
"26830","ENSG00000159247","TUBBP5"
"26831","ENSG00000159712","ANKRD18CP"
"26832","ENSG00000159884","CCDC107"
"26833","ENSG00000159899","NPR2"
"26834","ENSG00000159921","GNE"
"26835","ENSG00000160271","RALGDS"
"26836","ENSG00000160293","VAV2"
"26837","ENSG00000160323","ADAMTS13"
"26838","ENSG00000160325","CACFD1"
"26839","ENSG00000160326","SLC2A6"
"26840","ENSG00000160339","FCN2"
"26841","ENSG00000160345","C9orf116"
"26842","ENSG00000160349","LCN1"
"26843","ENSG00000160360","GPSM1"
"26844","ENSG00000160401","CFAP157"
"26845","ENSG00000160404","TOR2A"
"26846","ENSG00000160408","ST6GALNAC6"
"26847","ENSG00000160445","ZER1"
"26848","ENSG00000160446","ZDHHC12"
"26849","ENSG00000160447","PKN3"
"26850","ENSG00000160539","PLPP7"
"26851","ENSG00000160563","MED27"
"26852","ENSG00000160882","CYP11B1"
"26853","ENSG00000160886","LY6K"
"26854","ENSG00000160932","LY6E"
"26855","ENSG00000160948","VPS28"
"26856","ENSG00000160949","TONSL"
"26857","ENSG00000160957","RECQL4"
"26858","ENSG00000160959","LRRC14"
"26859","ENSG00000160972","PPP1R16A"
"26860","ENSG00000160973","FOXH1"
"26861","ENSG00000161016","RPL8"
"26862","ENSG00000161328","LRRC56"
"26863","ENSG00000164683","HEY1"
"26864","ENSG00000164684","ZNF704"
"26865","ENSG00000164687","FABP5"
"26866","ENSG00000164695","CHMP4C"
"26867","ENSG00000164749","HNF4G"
"26868","ENSG00000164751","PEX2"
"26869","ENSG00000164754","RAD21"
"26870","ENSG00000164756","SLC30A8"
"26871","ENSG00000164758","MED30"
"26872","ENSG00000164761","TNFRSF11B"
"26873","ENSG00000164764","SBSPON"
"26874","ENSG00000164794","KCNV1"
"26875","ENSG00000164796","CSMD3"
"26876","ENSG00000164823","OSGIN2"
"26877","ENSG00000164830","OXR1"
"26878","ENSG00000164841","TMEM74"
"26879","ENSG00000164879","CA3"
"26880","ENSG00000164893","SLC7A13"
"26881","ENSG00000164919","COX6C"
"26882","ENSG00000164920","OSR2"
"26883","ENSG00000164924","YWHAZ"
"26884","ENSG00000164929","BAALC"
"26885","ENSG00000164930","FZD6"
"26886","ENSG00000164932","CTHRC1"
"26887","ENSG00000164933","SLC25A32"
"26888","ENSG00000164934","DCAF13"
"26889","ENSG00000164935","DCSTAMP"
"26890","ENSG00000164938","TP53INP1"
"26891","ENSG00000164941","INTS8"
"26892","ENSG00000164944","VIRMA"
"26893","ENSG00000164946","FREM1"
"26894","ENSG00000164949","GEM"
"26895","ENSG00000164951","PDP1"
"26896","ENSG00000164953","TMEM67"
"26897","ENSG00000164961","WASHC5"
"26898","ENSG00000164967","RPP25L"
"26899","ENSG00000164970","FAM219A"
"26900","ENSG00000164972","C9orf24"
"26901","ENSG00000164975","SNAPC3"
"26902","ENSG00000164976","MYORG"
"26903","ENSG00000164978","NUDT2"
"26904","ENSG00000164983","TMEM65"
"26905","ENSG00000164985","PSIP1"
"26906","ENSG00000164989","CCDC171"
"26907","ENSG00000165006","UBAP1"
"26908","ENSG00000165023","DIRAS2"
"26909","ENSG00000165025","SYK"
"26910","ENSG00000165028","NIPSNAP3B"
"26911","ENSG00000165029","ABCA1"
"26912","ENSG00000165030","NFIL3"
"26913","ENSG00000165059","PRKACG"
"26914","ENSG00000165060","FXN"
"26915","ENSG00000165071","TMEM71"
"26916","ENSG00000165072","MAMDC2"
"26917","ENSG00000165078","CPA6"
"26918","ENSG00000165084","C8orf34"
"26919","ENSG00000165091","TMC1"
"26920","ENSG00000165092","ALDH1A1"
"26921","ENSG00000165105","RASEF"
"26922","ENSG00000165113","GKAP1"
"26923","ENSG00000165115","KIF27"
"26924","ENSG00000165118","C9orf64"
"26925","ENSG00000165119","HNRNPK"
"26926","ENSG00000165121",""
"26927","ENSG00000165124","SVEP1"
"26928","ENSG00000165138","ANKS6"
"26929","ENSG00000165140","FBP1"
"26930","ENSG00000165152","PGAP4"
"26931","ENSG00000165156","ZHX1"
"26932","ENSG00000165181","SHOC1"
"26933","ENSG00000165185","KIAA1958"
"26934","ENSG00000165188","RNF183"
"26935","ENSG00000165202","OR1Q1"
"26936","ENSG00000165204","OR1K1"
"26937","ENSG00000165209","STRBP"
"26938","ENSG00000165219","GAPVD1"
"26939","ENSG00000165233","CARD19"
"26940","ENSG00000165238","WNK2"
"26941","ENSG00000165244","ZNF367"
"26942","ENSG00000165264","NDUFB6"
"26943","ENSG00000165269","AQP7"
"26944","ENSG00000165271","NOL6"
"26945","ENSG00000165272","AQP3"
"26946","ENSG00000165275","TRMT10B"
"26947","ENSG00000165280","VCP"
"26948","ENSG00000165282","PIGO"
"26949","ENSG00000165283","STOML2"
"26950","ENSG00000165304","MELK"
"26951","ENSG00000165643","SOHLH1"
"26952","ENSG00000165661","QSOX2"
"26953","ENSG00000165684","SNAPC4"
"26954","ENSG00000165688","PMPCA"
"26955","ENSG00000165689","ENTR1"
"26956","ENSG00000165695","AK8"
"26957","ENSG00000165698","SPACA9"
"26958","ENSG00000165699","TSC1"
"26959","ENSG00000165702","GFI1B"
"26960","ENSG00000165716","DIPK1B"
"26961","ENSG00000165724","ZMYND19"
"26962","ENSG00000165802","NSMF"
"26963","ENSG00000165970","SLC6A5"
"26964","ENSG00000165973","NELL1"
"26965","ENSG00000166016","ABTB2"
"26966","ENSG00000166311","SMPD1"
"26967","ENSG00000166313","APBB1"
"26968","ENSG00000166326","TRIM44"
"26969","ENSG00000166333","ILK"
"26970","ENSG00000166337","TAF10"
"26971","ENSG00000166340","TPP1"
"26972","ENSG00000166341","DCHS1"
"26973","ENSG00000166349","RAG1"
"26974","ENSG00000166352","IFTAP"
"26975","ENSG00000166363","OR10A5"
"26976","ENSG00000166368","OR2D2"
"26977","ENSG00000166387","PPFIBP2"
"26978","ENSG00000166394","CYB5R2"
"26979","ENSG00000166402","TUB"
"26980","ENSG00000166405","RIC3"
"26981","ENSG00000166407","LMO1"
"26982","ENSG00000166408","OR5P1P"
"26983","ENSG00000166436","TRIM66"
"26984","ENSG00000166441","RPL27A"
"26985","ENSG00000166444","DENND2B"
"26986","ENSG00000166452","AKIP1"
"26987","ENSG00000166471","TMEM41B"
"26988","ENSG00000166478","ZNF143"
"26989","ENSG00000166483","WEE1"
"26990","ENSG00000166492","FAM86GP"
"26991","ENSG00000166689","PLEKHA7"
"26992","ENSG00000166787","SAA3P"
"26993","ENSG00000166788","SAAL1"
"26994","ENSG00000166796","LDHC"
"26995","ENSG00000166800","LDHAL6A"
"26996","ENSG00000166833","NAV2"
"26997","ENSG00000167081","PBX3"
"26998","ENSG00000167094","TTC16"
"26999","ENSG00000167103","PIP5KL1"
"27000","ENSG00000167106","FAM102A"
"27001","ENSG00000167110","GOLGA2"
"27002","ENSG00000167112","TRUB2"
"27003","ENSG00000167113","COQ4"
"27004","ENSG00000167114","SLC27A4"
"27005","ENSG00000167118","URM1"
"27006","ENSG00000167123","CERCAM"
"27007","ENSG00000167130","DOLPP1"
"27008","ENSG00000167136","ENDOG"
"27009","ENSG00000167157","PRRX2"
"27010","ENSG00000167244","IGF2"
"27011","ENSG00000167311","ART5"
"27012","ENSG00000167323","STIM1"
"27013","ENSG00000167325","RRM1"
"27014","ENSG00000167332","OR51E2"
"27015","ENSG00000167333","TRIM68"
"27016","ENSG00000167346","MMP26"
"27017","ENSG00000167355","OR51B5"
"27018","ENSG00000167359","OR51I1"
"27019","ENSG00000167360","OR51Q1"
"27020","ENSG00000167632","TRAPPC9"
"27021","ENSG00000167653","PSCA"
"27022","ENSG00000167656","LY6D"
"27023","ENSG00000167700","MFSD3"
"27024","ENSG00000167701","GPT"
"27025","ENSG00000167702","KIFC2"
"27026","ENSG00000167910","CYP7A1"
"27027","ENSG00000167912",""
"27028","ENSG00000168263","KCNV2"
"27029","ENSG00000168672","LRATD2"
"27030","ENSG00000168795","ZBTB5"
"27031","ENSG00000168828","OR13J1"
"27032","ENSG00000168913","ENHO"
"27033","ENSG00000169071","ROR2"
"27034","ENSG00000169085","VXN"
"27035","ENSG00000169122","FAM110B"
"27036","ENSG00000169155","ZBTB43"
"27037","ENSG00000169253",""
"27038","ENSG00000169398","PTK2"
"27039","ENSG00000169427","KCNK9"
"27040","ENSG00000169436","COL22A1"
"27041","ENSG00000169439","SDC2"
"27042","ENSG00000169519","METTL15"
"27043","ENSG00000169550","MUC15"
"27044","ENSG00000169583","CLIC3"
"27045","ENSG00000169692","AGPAT2"
"27046","ENSG00000169925","BRD3"
"27047","ENSG00000169946","ZFPM2"
"27048","ENSG00000170122","FOXD4"
"27049","ENSG00000170152",""
"27050","ENSG00000170161",""
"27051","ENSG00000170242","USP47"
"27052","ENSG00000170255","MRGPRX1"
"27053","ENSG00000170289","CNGB3"
"27054","ENSG00000170323","FABP4"
"27055","ENSG00000170619","COMMD5"
"27056","ENSG00000170631","ZNF16"
"27057","ENSG00000170681","CAVIN4"
"27058","ENSG00000170683","OR10A3"
"27059","ENSG00000170688","OR5E1P"
"27060","ENSG00000170743","SYT9"
"27061","ENSG00000170748","RBMXL2"
"27062","ENSG00000170777","TPD52L3"
"27063","ENSG00000170782","OR10A4"
"27064","ENSG00000170790","OR10A2"
"27065","ENSG00000170827","CELP"
"27066","ENSG00000170835","CEL"
"27067","ENSG00000170873","MTSS1"
"27068","ENSG00000170881","RNF139"
"27069","ENSG00000170946","DNAJC24"
"27070","ENSG00000170955","CAVIN3"
"27071","ENSG00000170959","DCDC1"
"27072","ENSG00000170961","HAS2"
"27073","ENSG00000171033","PKIA"
"27074","ENSG00000171045","TSNARE1"
"27075","ENSG00000171097","KYAT1"
"27076","ENSG00000171102","OBP2B"
"27077","ENSG00000171133","OR2K2"
"27078","ENSG00000171159","C9orf16"
"27079","ENSG00000171169","NAIF1"
"27080","ENSG00000171316","CHD7"
"27081","ENSG00000171448","ZBTB26"
"27082","ENSG00000171459","OR1L6"
"27083","ENSG00000171481","OR1L3"
"27084","ENSG00000171496","OR1L8"
"27085","ENSG00000171501","OR1N2"
"27086","ENSG00000171505","OR1N1"
"27087","ENSG00000171714","ANO5"
"27088","ENSG00000171843","MLLT3"
"27089","ENSG00000171855","IFNB1"
"27090","ENSG00000171889","MIR31HG"
"27091","ENSG00000171944","OR52A5"
"27092","ENSG00000171987","C11orf40"
"27093","ENSG00000171999","OR52P2P"
"27094","ENSG00000172014","ANKRD20A4P"
"27095","ENSG00000172159","FRMD3"
"27096","ENSG00000172164","SNTB1"
"27097","ENSG00000172167","MTBP"
"27098","ENSG00000172172","MRPL13"
"27099","ENSG00000172724","CCL19"
"27100","ENSG00000172785","CBWD1"
"27101","ENSG00000172817","CYP7B1"
"27102","ENSG00000172889","EGFL7"
"27103","ENSG00000173068","BNC2"
"27104","ENSG00000173077","DELEC1"
"27105","ENSG00000173137","ADCK5"
"27106","ENSG00000173253","DMRT2"
"27107","ENSG00000173258","ZNF483"
"27108","ENSG00000173334","TRIB1"
"27109","ENSG00000173432","SAA1"
"27110","ENSG00000173611","SCAI"
"27111","ENSG00000173679","OR1L1"
"27112","ENSG00000174038","C9orf131"
"27113","ENSG00000174226","SNX31"
"27114","ENSG00000174417","TRHR"
"27115","ENSG00000174429","ABRA"
"27116","ENSG00000174482","LINGO2"
"27117","ENSG00000174672","BRSK2"
"27118","ENSG00000174775","HRAS"
"27119","ENSG00000174885","NLRP6"
"27120","ENSG00000174915","PTDSS2"
"27121","ENSG00000175073","VCPIP1"
"27122","ENSG00000175097","RAG2"
"27123","ENSG00000175104","TRAF6"
"27124","ENSG00000175164","ABO"
"27125","ENSG00000175283","DOLK"
